"word","freq"
"valorização",1
"válság",1
"válsága",1
"válságkezelés",1
"váltságdíjtárgyalások",1
"valuable",1
"valuationbased",1
"value’",1
"valuesbased",1
"valutaalap",1
"valutaalaphoz",1
"valutario",1
"valutazione",1
"vamos",1
"vancouver",1
"vandal",1
"vandalism",1
"vapp",1
"vaqueros",1
"värdefull",1
"varga",1
"varginha",1
"variação",1
"variante",1
"varias",1
"varied",1
"varietal",1
"varios",1
"varo",1
"vasca",1
"vasconavarra",1
"vascular",1
"vast",1
"västergötland",1
"vat",1
"vatican’s",1
"vaticano",1
"vaticanului",1
"vauban",1
"vaults",1
"växelvis",1
"vázquez",1
"vbm",1
"vcs",1
"vdthe",1
"veblenian",1
"vecindad",1
"vědě",1
"vedľajší",1
"vědního",1
"vega",1
"vegas",1
"vegetables",1
"vegetales",1
"vegetativo",1
"véhicules",1
"veiled",1
"veinte",1
"velada",1
"velasco",1
"velha",1
"veliko",1
"veľkej",1
"venereal",1
"veneta",1
"venetians",1
"veneto",1
"venezia",1
"venezuelas",1
"venidera",1
"venise",1
"vent",1
"ventennio",1
"venti",1
"venues",1
"verantwortung",1
"verão",1
"verbal",1
"verbesserungsansätze",1
"verbinden",1
"verdad",1
"verdean",1
"verdient",1
"vereinigte",1
"vereins",1
"verfahrenstechnik",1
"verführt",1
"vergangenheitsbewältigung",1
"verge",1
"vergessene",1
"vergleich",1
"verified",1
"verità",1
"véritable",1
"verkstadsindustri",1
"verlassen",1
"verletzen",1
"verlierer",1
"verlorenen",1
"verme",1
"vernachlässigte",1
"verona",1
"verschärfen",1
"verschiedener",1
"versión",1
"versorgungslösungen",1
"verstaatlichte",1
"verstärkt",1
"versuch",1
"verte",1
"verticale",1
"vertiente",1
"vertrauensleute",1
"veryhighdenomination",1
"verzeichnis",1
"vesikriisin",1
"vested",1
"vestido",1
"vestul",1
"vet",1
"veterans’",1
"veterinary",1
"veto",1
"vez",1
"vezető",1
"vfla",1
"vgf",1
"vhavenḓa",1
"vi",1
"vï¿½nitien",1
"vía",1
"viabilité",1
"viable",1
"viac",1
"viaduct",1
"viagères",1
"vicarious",1
"vicarius",1
"vice",1
"vicenzas",1
"vicereine",1
"vicious",1
"vicissitudes",1
"victimcentred",1
"victimhood",1
"victimology",1
"victimssurvivors",1
"victor",1
"victories",1
"vida”",1
"videogame",1
"videogames",1
"videos",1
"videotex",1
"vidin",1
"vieilles",1
"vieillesse",1
"viejo",1
"viel",1
"viennese",1
"vientiane",1
"vier",1
"vierte",1
"vietcombank",1
"vietnamnese",1
"vieux",1
"viewer",1
"viewers",1
"viewing",1
"viewof",1
"viewpoints",1
"vigencia",1
"vigilante",1
"vigilantism",1
"vigile»",1
"vignettes",1
"vih",1
"viii",1
"vijayawada",1
"vikings",1
"vila",1
"világgazdaság",1
"világháború",1
"vilified",1
"villagelevel",1
"villalobos",1
"villanueva",1
"villaverde",1
"vin",1
"viña",1
"vinamilk",1
"vincent",1
"vinci’s",1
"vincoli",1
"vindicated",1
"viñedo",1
"vinegrowing",1
"viner’s",1
"vineyard",1
"vingt",1
"vintagespecific",1
"violence’",1
"violense",1
"violin",1
"virágzása",1
"virgin",1
"virginia’s",1
"virtã¹",1
"virtuales",1
"virtually",1
"virtudes",1
"virus’",1
"visas",1
"visavis",1
"visàvis",1
"visceral",1
"visiã³n",1
"visigothic",1
"visigoths",1
"visione",1
"visiones",1
"visionsthe",1
"visitas",1
"visiting",1
"visitor’s",1
"visitors’",1
"visits",1
"vistas",1
"vistazo",1
"visualisation",1
"visualizations",1
"visually",1
"vitalisierungsstrategie",1
"vitality",1
"vitesse",1
"vitícola",1
"viticultor",1
"viticultura",1
"vitivinícola”",1
"vitiviní­colas",1
"vitro",1
"vittnesseminarium",1
"vivax",1
"vivir",1
"vizí",1
"vizinhança",1
"vizsgálata",1
"vládnutí",1
"vn",1
"vnitřním",1
"vocabulary",1
"voces",1
"vodka",1
"voicing",1
"void",1
"voies",1
"voir",1
"voisinage",1
"voisins",1
"voivodeship",1
"vojenských",1
"vojne",1
"volckergreenspan",1
"volga",1
"völkerbund",1
"volkswirtschaftslehre",1
"vollmer",1
"volnì",1
"volontarisme",1
"volonté",1
"vols",1
"voltaire",1
"voluntarily",1
"voluntarism",1
"voluntourism",1
"volvo",1
"vonatkozásai",1
"vorbemerkung",1
"vorbereitung",1
"vorm",1
"vorwort",1
"voss",1
"voss“",1
"votan",1
"voteearning",1
"vouchers",1
"vouloir",1
"vox",1
"voyage",1
"vplyv",1
"vraem",1
"vrcholu",1
"vuelta",1
"vueltas",1
"vulcanismo",1
"vulindlela",1
"vulkov",1
"vulnerabilitatea",1
"vult",1
"vultures",1
"vulvovaginal",1
"vuota",1
"východě",1
"východiská",1
"východoeurópski",1
"východu",1
"vysoké",1
"výuce",1
"vyváženému",1
"vývoja",1
"vývoje",1
"vývoji",1
"vývojová",1
"vývoju",1
"vznik",1
"vzorová",1
"vzťahov",1
"wachstums",1
"wachstumsfantasie",1
"wachstumsspirale",1
"wade",1
"waemu",1
"wageled",1
"wagenführ",1
"wagerental",1
"wagetheft",1
"wagner’s",1
"wagons",1
"während",1
"währung",1
"währungsräume",1
"währungsunionen",1
"waiver",1
"waivers",1
"wakalah",1
"waking",1
"waldensians",1
"wałęsa",1
"waliallah",1
"wallachia",1
"wallenbergarnas",1
"wallerstein",1
"wallis",1
"wallpaper",1
"walmart",1
"walmsley",1
"walton’s",1
"walzer’s",1
"wam",1
"wann",1
"want’",1
"wanted",1
"wapi",1
"waqfbased",1
"war”",1
"warart",1
"warcraft",1
"ward",1
"wardamaged",1
"wareconomy",1
"warmth",1
"warmth’",1
"warrant",1
"warranted",1
"warranting",1
"warrants",1
"warrelated",1
"warring",1
"wars”",1
"warsaw",1
"warszawie",1
"wartosc",1
"wartosciowych",1
"was”",1
"wash",1
"washingtonians",1
"wasnt",1
"wasserstoff",1
"wasta",1
"wasteland",1
"wastetoenergy",1
"watches",1
"water–energy–food",1
"watercourses",1
"watermelons",1
"watersheds",1
"waterways",1
"waterworks",1
"wauting",1
"way—evidence",1
"way“",1
"way”",1
"wayout",1
"wbgu",1
"wbgugutachtens",1
"wdrażanie",1
"we’re",1
"we”",1
"weaker",1
"wealth–income",1
"wealthbased",1
"wealthfact",1
"wealthholding",1
"wealthier",1
"wealthpenalty",1
"wealthy",1
"weaponisation",1
"weaponrelated",1
"wearable",1
"weaver",1
"web’in",1
"webbased",1
"weberian",1
"website",1
"wechsel",1
"wechselkreditgeschäft",1
"wechselordnung",1
"weddings",1
"wedges",1
"według",1
"wee",1
"weeded",1
"weekend",1
"weg",1
"wegbereiter",1
"wege",1
"wehrmacht",1
"weibo",1
"weil",1
"weimars",1
"weingasts",1
"weird",1
"weirdness",1
"weise",1
"welche",1
"welcome",1
"well’",1
"wellbeing’",1
"wellbys",1
"wellintegrated",1
"wellsprings",1
"wellss",1
"welltravelled",1
"wellused",1
"welsh",1
"welt",1
"weltkriegs",1
"weltwirtschaft",1
"weltwirtschaftkrise",1
"welvaart",1
"wenchuan",1
"wende",1
"wende“",1
"wenn",1
"wenn…",1
"wentworth",1
"wer",1
"werner",1
"werte",1
"werturteil",1
"wes",1
"west’s",1
"westdeutscher",1
"westdeutschland",1
"westeast",1
"westgerman",1
"westinghouse",1
"westphalian",1
"westraâ€™s",1
"westward",1
"weterani",1
"weteranów",1
"whalers’",1
"wharfside",1
"what’",1
"what”",1
"whately",1
"whatever",1
"wheeled",1
"wheeling",1
"whence",1
"whipping",1
"whiskey",1
"whisky",1
"whisperer",1
"whispers",1
"whistleblower",1
"white–asian",1
"whitecollar",1
"whitehead",1
"whitelashing",1
"whites´",1
"whitesea",1
"whittington",1
"who’s",1
"widerraten“",1
"widerstand",1
"widow’s",1
"widowed",1
"wieâ€™s",1
"wiederholen",1
"wiederholte",1
"wiege",1
"wiejskich",1
"wieku",1
"wiekuthe",1
"wielka",1
"wielkie",1
"wife’s",1
"wilcoxs",1
"wild—living",1
"wileyblackwell",1
"wilful",1
"wilhelmine",1
"will”",1
"williams",1
"williamson’s",1
"williamsons",1
"williamsport",1
"willpower",1
"wills",1
"wiltshire",1
"wily",1
"windjammer",1
"windmills",1
"window’",1
"windowdressing",1
"windpower",1
"winds",1
"winner",1
"wins",1
"wipeout",1
"wire",1
"wirtschaften",1
"wirtschaftlichen",1
"wirtschaftlicher",1
"wirtschaftsbeobachtung",1
"wirtschaftseinbruch",1
"wirtschaftskraft",1
"wirtschaftspolitischer",1
"wirtschaftsprüfers",1
"wirtschaftstheoretische",1
"wirtschaftsumbau",1
"wirtschaftswirklichkeit",1
"wirtschaftswissenschaft",1
"wisconsin",1
"wissen",1
"wissenschaftsstatistik",1
"wissenschaftstheoretische",1
"wissensgeschichte",1
"witches",1
"withdrawn",1
"withfor",1
"within—not",1
"withinfirm",1
"withingroup",1
"witnesses",1
"wittenberg",1
"wlasnosci",1
"własnych",1
"wloskiej",1
"wochenbericht",1
"woesian",1
"wohlfahrtsprogramms",1
"wohlstand",1
"wohlstandsfeste",1
"wohlstandsmotor",1
"wohlstandsprodukt",1
"wohneigentum",1
"wohnimmobilienmarktes",1
"wohnungsbaugenossenschaften",1
"wohnungsmarkt",1
"wohnungspolitik",1
"wojennych",1
"województwa",1
"wokół",1
"wolff",1
"wolfram",1
"wolken",1
"wollkämmerei",1
"woman’s",1
"womans",1
"wombs",1
"womenled",1
"womenonly",1
"wonder",1
"wonderclause",1
"wonderful",1
"wont",1
"wooded",1
"woodrow",1
"woodsã¢â‚¬â",1
"woodsi",1
"word”",1
"wordfrequency",1
"work–lifebalance",1
"work’s",1
"workaholism",1
"workday",1
"worker’",1
"worklessness",1
"workload",1
"workplacerelated",1
"worksharing",1
"worksheet",1
"workspace",1
"world—beyond",1
"world’",1
"worldclass",1
"worldeconomy",1
"worldhistorical",1
"worlding",1
"worldly",1
"worldreinterpreting",1
"worldsaving",1
"worldsystem",1
"worldsystems",1
"worldwar",1
"worried",1
"worrying",1
"worsen",1
"worsted",1
"worthy",1
"wouldbe",1
"woven",1
"wows",1
"woytinsky",1
"wplyw",1
"wpływ",1
"wray",1
"wright’s",1
"wrightwilliams",1
"write",1
"writedowns",1
"written",1
"wrote",1
"wskaznikow",1
"wspc",1
"współczesne",1
"współczesnym",1
"wspolnego",1
"wspólnego",1
"wstępna",1
"wti",1
"wtos",1
"wu",1
"wuerttemberg",1
"wurf",1
"wuwei",1
"wybrane",1
"wybrani",1
"wybranych",1
"wydajności",1
"wyjaśnieniu",1
"wyjscia",1
"wynalazku",1
"wynbedryf",1
"wyzwania",1
"xiaoping",1
"xii",1
"xiiixix",1
"xiiixviii",1
"xiixiii",1
"xinhai",1
"xiv",1
"xivexixe",1
"xivxix",1
"xivxx",1
"xixème",1
"xixv",1
"xtending",1
"xu",1
"xvexviiie",1
"xviie",1
"xviixix",1
"xvixviii",1
"xvxix",1
"xxème",1
"xxi»",1
"xxième",1
"xxiexxe",1
"xxlea",1
"xxxy",1
"xy",1
"yacuanquernarino",1
"yahoo",1
"yahyaoui",1
"yakalilara",1
"yaklasim",1
"yaklaşım",1
"yaklaşımı",1
"yale",1
"yam",1
"yamagata",1
"yamanaka",1
"yangtze",1
"yankees",1
"yankeys",1
"yantras",1
"yapilandirilmasinda",1
"yapı",1
"yapılandırmasında",1
"yapısal",1
"yapısı",1
"yaratacağı",1
"yaroslavl",1
"yaş",1
"yashavantha",1
"yavaşlaması",1
"ychromosome",1
"yearbooks",1
"years’",1
"yeomanries",1
"yerbatera",1
"yet’",1
"yeþil",1
"yfr",1
"yh",1
"yiftachel’in",1
"yilikoglu",1
"yn",1
"yogyakarta",1
"yohoho",1
"yokohama",1
"yoluyla",1
"yönetim",1
"yonetimi",1
"yönetimi",1
"yöntem",1
"yöntemiyle",1
"yöntemleri",1
"york’s",1
"yorkers",1
"yosotiche",1
"you’",1
"yours’",1
"youth”",1
"youtubers",1
"yperpyra",1
"ypersele",1
"ypf",1
"ysidro",1
"ýstanbul",1
"yu",1
"yucatan",1
"yucatec",1
"yugoslavia’s",1
"yugoslavian",1
"yugoslavias",1
"yük",1
"yunteros",1
"yurtiçi",1
"yüzyıl",1
"yüzyıllar",1
"z’s",1
"za",1
"zagorov",1
"zagraniczne",1
"zagranicznej",1
"zagreb",1
"zaibatsu",1
"zájem",1
"zajordánska",1
"základný",1
"základných",1
"zakładzie",1
"zakoujivillage",1
"zakres",1
"zakresie",1
"zala",1
"zambezi",1
"zambian",1
"zamierzenia",1
"zamyšlení",1
"zancudo",1
"zanjera",1
"zanzibar",1
"západní",1
"západu",1
"zapatero",1
"zapatosa",1
"zapisu",1
"zaragoza",1
"zarenreiches",1
"zaruma",1
"zarządzania",1
"zasad",1
"zasobów",1
"závislost",1
"zbm",1
"zdrojů",1
"ze",1
"zebu",1
"zedong",1
"zedonga",1
"zeiss",1
"zeitgeist",1
"zeitgeist’i",1
"zemiological",1
"zemstvo",1
"zenos",1
"zentral",1
"zentralbank",1
"zentralbankpolitik",1
"zentralbegriffe",1
"zentralgenossenschaftskasse",1
"zenú",1
"zéro",1
"zgorzelecgörlitz",1
"zherebov",1
"zielkonflikte",1
"zielregion",1
"ziemi",1
"ziemianskiego",1
"zimbabwéenne",1
"zimbabwes",1
"zimmerman",1
"zinskritik",1
"zionism",1
"zipf",1
"zjednoczonych",1
"zlaté",1
"zločin",1
"zlyhávajúcich",1
"změn",1
"znaczenia",1
"znaky",1
"zombification",1
"zonas",1
"zoo",1
"zoom",1
"zooming",1
"zorlu",1
"zorlukları",1
"zoskupení",1
"zrodla",1
"źródła",1
"źródło",1
"zrownowazonego",1
"zucchero",1
"zuge",1
"zugleich",1
"zugrunde",1
"zukunft",1
"zukunftsvision",1
"zulassungspraxis",1
"zulia",1
"zusammenarbeit",1
"zusammenhang",1
"zustand",1
"zuwanderer",1
"zwang",1
"zwangsanleihe",1
"zwei",1
"zweite",1
"zwiazki",1
"ŉ",1
"αμερικανικής",1
"άνθηση",1
"ανισοκατανομή",1
"άνοδο",1
"βιβλιογραφική",1
"δημιουργική",1
"δημοκρατικότητα",1
"διαχρονικό",1
"εισοδήματος",1
"ελληνικού",1
"ένα",1
"ενωμένες",1
"εξέλιξης",1
"επαρχίες",1
"επισκόπηση",1
"επιτυχημένης",1
"θ",1
"θεσμικής",1
"θεώρηση",1
"ιστορική",1
"ιστορικό",1
"ισχυοσ",1
"καταστροφή",1
"κεντρικής",1
"κόσμου",1
"κράτους",1
"κρίση",1
"με",1
"μέτρα",1
"μη",1
"μιας",1
"μοναδων",1
"μυκηναϊκού",1
"οf",1
"οn",1
"οι",1
"οικονομική",1
"ολλανδία",1
"πιστωτικής",1
"πολέμου",1
"πόλεωνκρατών",1
"πολιτειακων",1
"πολιτικής",1
"πτώση",1
"πτωχεύσεις",1
"σε",1
"συμβατικά",1
"συσχέτιση",1
"σχεσεων",1
"σχέση",1
"τhe",1
"τράπεζας",1
"τυπολογια",1
"των",1
"υπόδειγμα",1
"абрам",1
"австралии",1
"агропродовольственный",1
"актуальное",1
"актуелно",1
"аронович",1
"аспекти",1
"аспекты",1
"африканската",1
"банка",1
"банкерски",1
"банкова",1
"банковото",1
"безопасности",1
"безработицы",1
"битка",1
"богатстава",1
"борба",1
"британской",1
"българския",1
"было",1
"бюджету",1
"варианта",1
"васильевич",1
"вашингтонски",1
"ввп",1
"век",1
"века",1
"великой",1
"вихідні",1
"власти",1
"внешнеторговых",1
"внешнеэкономические",1
"внешняя",1
"военного",1
"военной",1
"возможности",1
"востока",1
"възможни",1
"възможност",1
"възможности",1
"външна",1
"външната",1
"върху",1
"высоких",1
"геополитички",1
"георги",1
"года",1
"годах",1
"година",1
"году",1
"городов",1
"градското",1
"дальнего",1
"данаилов",1
"двайсетте",1
"двух",1
"девизна",1
"деиндустријализација",1
"действительность",1
"дело",1
"демографический",1
"денежная",1
"детерминизме",1
"диверсификация",1
"диверсификсация",1
"дисертация",1
"діяльність",1
"для",1
"дмитрий",1
"добывающих",1
"догоняющего",1
"догоняющее",1
"досвід",1
"досвіду",1
"дослідження",1
"доходів",1
"други",1
"другій",1
"друштвеноекономском",1
"думка",1
"душевой",1
"държавите",1
"еволюція",1
"европа",1
"европе",1
"европейска",1
"европейската",1
"европейской",1
"екологична",1
"економија",1
"економіки",1
"економічна",1
"економске",1
"економски",1
"енергетичната",1
"ес",1
"етапи",1
"етапі",1
"ефективност",1
"ефективності",1
"животноводческих",1
"загоров",1
"закон",1
"закономірностей",1
"занятости",1
"западных",1
"западом",1
"запровадження",1
"заслуживают",1
"західноукраїнських",1
"здравые",1
"землях",1
"значението",1
"зона",1
"изведби",1
"изводи",1
"измерване",1
"износ",1
"иили",1
"икономиката",1
"икономическия",1
"им",1
"имитация",1
"импортозамещение",1
"индикативного",1
"индустрија",1
"индустрије",1
"институтов",1
"институционализма",1
"интеграционните",1
"интересы",1
"искуства",1
"история",1
"историята",1
"источне",1
"її",1
"індустріалізації",1
"індустріалізація",1
"історикоекономічний",1
"історикоекономічних",1
"історичного",1
"југоисточне",1
"казахстана",1
"канон",1
"канонов",1
"као",1
"карла",1
"като",1
"китае",1
"китай",1
"коберського",1
"количественного",1
"комментарий",1
"конкурентни",1
"конкурентоспособности",1
"конкурентоспособность",1
"конкуренции",1
"консензус",1
"константин",1
"континентална",1
"кооперативної",1
"коренных",1
"коридора",1
"корпораций",1
"корректировка",1
"кризата",1
"къщи",1
"ли",1
"либерализам",1
"либерализма",1
"лицо",1
"літературі",1
"маршалов",1
"математическая",1
"международният",1
"межнациональные",1
"межстрановой",1
"мезоэкономическое",1
"мейлахс",1
"метода",1
"методический",1
"методологические",1
"механизмы",1
"миграцията",1
"министром",1
"михаила",1
"могућности",1
"модел",1
"модернизацијских",1
"модифікація",1
"наблюдаемого",1
"нагласи",1
"накопления",1
"напора",1
"народов",1
"научнотехническая",1
"национална",1
"национальный",1
"необходимая",1
"неоинституционализма",1
"неоклассическая",1
"несколько",1
"несуществен",1
"нефтегазового",1
"ниши",1
"новата",1
"новая",1
"новият",1
"ново",1
"новому",1
"норма",1
"обеспечения",1
"областта",1
"обобщение",1
"обороной",1
"обрабатывающих",1
"общества",1
"односи",1
"освіти",1
"основи",1
"основные",1
"основоположник",1
"островитянов",1
"отраслевой",1
"отраслей",1
"оукена",1
"оценка",1
"оценки",1
"пазари",1
"пазарите",1
"парадокс",1
"паричен",1
"партньори",1
"передумови",1
"переработки",1
"переход",1
"перспективе",1
"перспективи",1
"підвищення",1
"план",1
"планирования",1
"планов",1
"по",1
"податкових",1
"податкового",1
"податкової",1
"поддержки",1
"позитивное",1
"познанство",1
"поле",1
"политике",1
"политики",1
"политически",1
"політики",1
"політику",1
"половині",1
"положај",1
"пољопривреда",1
"после",1
"посредничество",1
"поставки",1
"посткризисный",1
"потери",1
"поуке",1
"початку",1
"почетку",1
"практика",1
"предвестник",1
"предизвикателства",1
"предпринимательства",1
"предприятий",1
"през",1
"при",1
"приложение",1
"приложения",1
"примере",1
"приоритеты",1
"природних",1
"причины",1
"прогнозирования",1
"продовольственное",1
"продукции",1
"проект",1
"проекти",1
"производительности",1
"производительность",1
"промышленной",1
