.,Freq,freq,cum_freq,rank,gini
RETIREMENT EARNINGS TEST,1,6.506731213440304e-6,0.9887368482690341,14033,-0.0021290930807276176
RETIREMENT SAVINGS,1,6.506731213440304e-6,0.9887433550002475,14034,-0.0021290930807276176
RETIREMENT SYSTEMS,1,6.506731213440304e-6,0.9887498617314608,14035,-0.0021290930807276176
RETIREMENT-CONSUMPTION,1,6.506731213440304e-6,0.9887563684626742,14036,-0.0021290930807276176
RETIREMENT-CONSUMPTION PUZZLE,1,6.506731213440304e-6,0.9887628751938876,14037,-0.0021290930807276176
RETIREMENT-SAVINGS,1,6.506731213440304e-6,0.988769381925101,14038,-0.0021290930807276176
RETRACTED ARTICLE. SEE,1,6.506731213440304e-6,0.9887758886563144,14039,-0.0021290930807276176
RETROACTIVITY,1,6.506731213440304e-6,0.9887823953875278,14040,-0.0021290930807276176
RETROSPECTIVE EVALUATIONS,1,6.506731213440304e-6,0.9887889021187412,14041,-0.0021290930807276176
RETROSPECTIVE VIEW,1,6.506731213440304e-6,0.9887954088499545,14042,-0.0021290930807276176
RETURN ASSOCIATION,1,6.506731213440304e-6,0.9888019155811679,14043,-0.0021290930807276176
RETURN DISCLOSURES,1,6.506731213440304e-6,0.9888084223123813,14044,-0.0021290930807276176
RETURN INTERVALS,1,6.506731213440304e-6,0.9888149290435947,14045,-0.0021290930807276176
RETURN REGULATION,1,6.506731213440304e-6,0.9888214357748081,14046,-0.0021290930807276176
RETURN SYNCHRONICITY,1,6.506731213440304e-6,0.9888279425060215,14047,-0.0021290930807276176
RETURNED SOLDIERS,1,6.506731213440304e-6,0.9888344492372348,14048,-0.0021290930807276176
RETURNS POLICIES,1,6.506731213440304e-6,0.9888409559684482,14049,-0.0021290930807276176
REUNIFICATION,1,6.506731213440304e-6,0.9888474626996616,14050,-0.0021290930807276176
REUSE,1,6.506731213440304e-6,0.988853969430875,14051,-0.0021290930807276176
REVENUE DIVERSIFICATION,1,6.506731213440304e-6,0.9888604761620884,14052,-0.0021290930807276176
REVENUE EQUIVALENCE,1,6.506731213440304e-6,0.9888669828933018,14053,-0.0021290930807276176
REVENUE EXTRACTION,1,6.506731213440304e-6,0.9888734896245152,14054,-0.0021290930807276176
REVENUE FARMS,1,6.506731213440304e-6,0.9888799963557285,14055,-0.0021290930807276176
REVENUE MAXIMIZATION,1,6.506731213440304e-6,0.9888865030869419,14056,-0.0021290930807276176
REVENUE RISKS,1,6.506731213440304e-6,0.9888930098181553,14057,-0.0021290930807276176
REVERSAL,1,6.506731213440304e-6,0.9888995165493687,14058,-0.0021290930807276176
REVERSE,1,6.506731213440304e-6,0.9889060232805821,14059,-0.0021290930807276176
REVERSE PAYMENTS,1,6.506731213440304e-6,0.9889125300117955,14060,-0.0021290930807276176
REVERSE-DISCRIMINATION,1,6.506731213440304e-6,0.9889190367430089,14061,-0.0021290930807276176
REVERSIONS,1,6.506731213440304e-6,0.9889255434742222,14062,-0.0021290930807276176
REVERTING EARNINGS,1,6.506731213440304e-6,0.9889320502054356,14063,-0.0021290930807276176
REVISED LIST,1,6.506731213440304e-6,0.988938556936649,14064,-0.0021290930807276176
REVOLT,1,6.506731213440304e-6,0.9889450636678624,14065,-0.0021290930807276176
REWARD SYSTEM,1,6.506731213440304e-6,0.9889515703990758,14066,-0.0021290930807276176
REWARD VALUE,1,6.506731213440304e-6,0.9889580771302892,14067,-0.0021290930807276176
RICARDIAN ANALYSIS,1,6.506731213440304e-6,0.9889645838615025,14068,-0.0021290930807276176
RICARDO,1,6.506731213440304e-6,0.9889710905927159,14069,-0.0021290930807276176
RICCATI,1,6.506731213440304e-6,0.9889775973239293,14070,-0.0021290930807276176
RICH COUNTRIES,1,6.506731213440304e-6,0.9889841040551427,14071,-0.0021290930807276176
RICH DOMAIN,1,6.506731213440304e-6,0.9889906107863561,14072,-0.0021290930807276176
RICHES,1,6.506731213440304e-6,0.9889971175175695,14073,-0.0021290930807276176
RIDGE,1,6.506731213440304e-6,0.9890036242487829,14074,-0.0021290930807276176
RIGHT PARTIES,1,6.506731213440304e-6,0.9890101309799962,14075,-0.0021290930807276176
RIGHTS PROTECTION,1,6.506731213440304e-6,0.9890166377112096,14076,-0.0021290930807276176
RIO-DE-JANEIRO,1,6.506731213440304e-6,0.989023144442423,14077,-0.0021290930807276176
RIP,1,6.506731213440304e-6,0.9890296511736364,14078,-0.0021290930807276176
RISE FASTER,1,6.506731213440304e-6,0.9890361579048498,14079,-0.0021290930807276176
RISING INEQUALITY,1,6.506731213440304e-6,0.9890426646360632,14080,-0.0021290930807276176
RISK ASSESSMENT,1,6.506731213440304e-6,0.9890491713672765,14081,-0.0021290930807276176
RISK ASSETS,1,6.506731213440304e-6,0.9890556780984899,14082,-0.0021290930807276176
RISK AVERSION,1,6.506731213440304e-6,0.9890621848297033,14083,-0.0021290930807276176
RISK COMPENSATION,1,6.506731213440304e-6,0.9890686915609167,14084,-0.0021290930807276176
RISK CONTROL,1,6.506731213440304e-6,0.9890751982921301,14085,-0.0021290930807276176
RISK DOMINANCE,1,6.506731213440304e-6,0.9890817050233435,14086,-0.0021290930807276176
RISK INFORMATION,1,6.506731213440304e-6,0.9890882117545569,14087,-0.0021290930807276176
RISK PERCEPTIONS,1,6.506731213440304e-6,0.9890947184857702,14088,-0.0021290930807276176
RISK PREFERENCE,1,6.506731213440304e-6,0.9891012252169836,14089,-0.0021290930807276176
RISK-ADJUSTED EFFICIENCY,1,6.506731213440304e-6,0.989107731948197,14090,-0.0021290930807276176
RISK-ADJUSTMENT,1,6.506731213440304e-6,0.9891142386794104,14091,-0.0021290930807276176
RISK-AVERSE,1,6.506731213440304e-6,0.9891207454106238,14092,-0.0021290930807276176
RISK-NEUTRAL PREFERENCES,1,6.506731213440304e-6,0.9891272521418372,14093,-0.0021290930807276176
RISK-SELECTION,1,6.506731213440304e-6,0.9891337588730506,14094,-0.0021290930807276176
RISK-SENSITIVE CONTROL,1,6.506731213440304e-6,0.9891402656042639,14095,-0.0021290930807276176
RISK-SHARING ARRANGEMENTS,1,6.506731213440304e-6,0.9891467723354773,14096,-0.0021290930807276176
RISK-TAKING INCENTIVES,1,6.506731213440304e-6,0.9891532790666907,14097,-0.0021290930807276176
RISKINESS,1,6.506731213440304e-6,0.9891597857979041,14098,-0.0021290930807276176
RISKY OUTCOMES,1,6.506731213440304e-6,0.9891662925291175,14099,-0.0021290930807276176
RIVALS TYPES,1,6.506731213440304e-6,0.9891727992603309,14100,-0.0021290930807276176
RIVER,1,6.506731213440304e-6,0.9891793059915442,14101,-0.0021290930807276176
RIVER-BASIN,1,6.506731213440304e-6,0.9891858127227576,14102,-0.0021290930807276176
RMB,1,6.506731213440304e-6,0.989192319453971,14103,-0.0021290930807276176
ROAD INFRASTRUCTURE,1,6.506731213440304e-6,0.9891988261851844,14104,-0.0021290930807276176
ROAD TRAFFIC CONGESTION,1,6.506731213440304e-6,0.9892053329163978,14105,-0.0021290930807276176
ROAD TRAFFIC NOISE,1,6.506731213440304e-6,0.9892118396476112,14106,-0.0021290930807276176
ROAD TRANSPORT,1,6.506731213440304e-6,0.9892183463788246,14107,-0.0021290930807276176
ROBERTS PROCEDURES,1,6.506731213440304e-6,0.9892248531100379,14108,-0.0021290930807276176
ROBOTS,1,6.506731213440304e-6,0.9892313598412513,14109,-0.0021290930807276176
ROBUST PORTFOLIO RULES,1,6.506731213440304e-6,0.9892378665724647,14110,-0.0021290930807276176
ROBUST PREDICTIONS,1,6.506731213440304e-6,0.9892443733036781,14111,-0.0021290930807276176
ROBUST REGRESSION TECHNIQUES,1,6.506731213440304e-6,0.9892508800348915,14112,-0.0021290930807276176
ROBUST VIRTUAL IMPLEMENTATION,1,6.506731213440304e-6,0.9892573867661049,14113,-0.0021290930807276176
RODENTS,1,6.506731213440304e-6,0.9892638934973182,14114,-0.0021290930807276176
ROE,1,6.506731213440304e-6,0.9892704002285316,14115,-0.0021290930807276176
ROLE-MODEL,1,6.506731213440304e-6,0.989276906959745,14116,-0.0021290930807276176
ROLLING WINDOW,1,6.506731213440304e-6,0.9892834136909584,14117,-0.0021290930807276176
ROMAN CATHOLIC CHURCH,1,6.506731213440304e-6,0.9892899204221718,14118,-0.0021290930807276176
ROMANIA,1,6.506731213440304e-6,0.9892964271533852,14119,-0.0021290930807276176
ROMANTIC ATTRACTION,1,6.506731213440304e-6,0.9893029338845986,14120,-0.0021290930807276176
ROMNEY MARSH,1,6.506731213440304e-6,0.9893094406158119,14121,-0.0021290930807276176
ROOT HYPOTHESIS,1,6.506731213440304e-6,0.9893159473470253,14122,-0.0021290930807276176
ROSCAS,1,6.506731213440304e-6,0.9893224540782387,14123,-0.0021290930807276176
ROSS MODEL,1,6.506731213440304e-6,0.9893289608094521,14124,-0.0021290930807276176
ROTATION,1,6.506731213440304e-6,0.9893354675406655,14125,-0.0021290930807276176
ROTTEN-KID THEOREM,1,6.506731213440304e-6,0.9893419742718789,14126,-0.0021290930807276176
ROTTERDAM MODEL,1,6.506731213440304e-6,0.9893484810030923,14127,-0.0021290930807276176
ROUEN,1,6.506731213440304e-6,0.9893549877343056,14128,-0.0021290930807276176
ROUGH,1,6.506731213440304e-6,0.989361494465519,14129,-0.0021290930807276176
ROUGH SETS,1,6.506731213440304e-6,0.9893680011967324,14130,-0.0021290930807276176
ROUND-ROBIN TOURNAMENTS,1,6.506731213440304e-6,0.9893745079279458,14131,-0.0021290930807276176
ROUTES,1,6.506731213440304e-6,0.9893810146591592,14132,-0.0021290930807276176
ROUTINE ACTIVITIES,1,6.506731213440304e-6,0.9893875213903726,14133,-0.0021290930807276176
ROUTINE INFANTICIDE,1,6.506731213440304e-6,0.98939402812158594,14134,-0.0021290930807276176
ROWNTREE,1,6.506731213440304e-6,0.9894005348527993,14135,-0.0021290930807276176
ROYAL,1,6.506731213440304e-6,0.9894070415840127,14136,-0.0021290930807276176
ROYAL-AFRICAN-COMPANY,1,6.506731213440304e-6,0.9894135483152261,14137,-0.0021290930807276176
ROYAL-NAVY,1,6.506731213440304e-6,0.9894200550464395,14138,-0.0021290930807276176
ROYALTY CONTRACTS,1,6.506731213440304e-6,0.9894265617776529,14139,-0.0021290930807276176
RUBBER BOOM,1,6.506731213440304e-6,0.9894330685088663,14140,-0.0021290930807276176
RUBBER TRADE,1,6.506731213440304e-6,0.9894395752400796,14141,-0.0021290930807276176
RUIN PROBABILITY,1,6.506731213440304e-6,0.989446081971293,14142,-0.0021290930807276176
RUN ECONOMIC-GROWTH,1,6.506731213440304e-6,0.9894525887025064,14143,-0.0021290930807276176
RUN EMPLOYMENT FUNCTIONS,1,6.506731213440304e-6,0.9894590954337198,14144,-0.0021290930807276176
RUN IMPACT,1,6.506731213440304e-6,0.9894656021649332,14145,-0.0021290930807276176
RUN IMPACTS,1,6.506731213440304e-6,0.9894721088961466,14146,-0.0021290930807276176
RUN NEUTRALITY,1,6.506731213440304e-6,0.98947861562736,14147,-0.0021290930807276176
RUN PHILLIPS-CURVE,1,6.506731213440304e-6,0.9894851223585733,14148,-0.0021290930807276176
RUN RISK,1,6.506731213440304e-6,0.9894916290897867,14149,-0.0021290930807276176
RUN RISKS,1,6.506731213440304e-6,0.9894981358210001,14150,-0.0021290930807276176
RUN STOCK RETURNS,1,6.506731213440304e-6,0.9895046425522135,14151,-0.0021290930807276176
RUN-TIME PROBLEM,1,6.506731213440304e-6,0.9895111492834269,14152,-0.0021290930807276176
RUNOFF ELECTIONS,1,6.506731213440304e-6,0.9895176560146403,14153,-0.0021290930807276176
RURAL CREDIT MARKET,1,6.506731213440304e-6,0.9895241627458536,14154,-0.0021290930807276176
RURAL FRENCH VILLAGERS,1,6.506731213440304e-6,0.989530669477067,14155,-0.0021290930807276176
RURAL INCOME INEQUALITY,1,6.506731213440304e-6,0.9895371762082804,14156,-0.0021290930807276176
RURAL PAKISTAN,1,6.506731213440304e-6,0.9895436829394938,14157,-0.0021290930807276176
RURAL PENSION SCHEME,1,6.506731213440304e-6,0.9895501896707072,14158,-0.0021290930807276176
RURAL POOR,1,6.506731213440304e-6,0.9895566964019206,14159,-0.0021290930807276176
RURAL REVOLT,1,6.506731213440304e-6,0.989563203133134,14160,-0.0021290930807276176
RURAL SOUTH-INDIA,1,6.506731213440304e-6,0.9895697098643473,14161,-0.0021290930807276176
RURAL SWEDEN,1,6.506731213440304e-6,0.9895762165955607,14162,-0.0021290930807276176
RURAL TANZANIA,1,6.506731213440304e-6,0.9895827233267741,14163,-0.0021290930807276176
RURAL UGANDA,1,6.506731213440304e-6,0.9895892300579875,14164,-0.0021290930807276176
RURAL WORKERS,1,6.506731213440304e-6,0.9895957367892009,14165,-0.0021290930807276176
RURAL-COMMUNITY,1,6.506731213440304e-6,0.9896022435204143,14166,-0.0021290930807276176
RURAL-DEVELOPMENT,1,6.506731213440304e-6,0.9896087502516276,14167,-0.0021290930807276176
RURAL-URBAN MIGRANTS,1,6.506731213440304e-6,0.989615256982841,14168,-0.0021290930807276176
RURAL-URBAN MIGRATION,1,6.506731213440304e-6,0.9896217637140544,14169,-0.0021290930807276176
RUSSIA REGIONS,1,6.506731213440304e-6,0.9896282704452678,14170,-0.0021290930807276176
RUSSIAN AGRICULTURE,1,6.506731213440304e-6,0.9896347771764812,14171,-0.0021290930807276176
RUSSIAN TRANSITION,1,6.506731213440304e-6,0.9896412839076946,14172,-0.0021290930807276176
RWANDA,1,6.506731213440304e-6,0.989647790638908,14173,-0.0021290930807276176
RYAN WHITE PROGRAM,1,6.506731213440304e-6,0.9896542973701213,14174,-0.0021290930807276176
RYE,1,6.506731213440304e-6,0.9896608041013347,14175,-0.0021290930807276176
S POLICIES,1,6.506731213440304e-6,0.9896673108325481,14176,-0.0021290930807276176
S-2,1,6.506731213440304e-6,0.9896738175637615,14177,-0.0021290930807276176
S-HERTOGENBOSCH,1,6.506731213440304e-6,0.9896803242949749,14178,-0.0021290930807276176
S-NIGHT,1,6.506731213440304e-6,0.9896868310261883,14179,-0.0021290930807276176
SACRED VALUES,1,6.506731213440304e-6,0.9896933377574016,14180,-0.0021290930807276176
SAFE STORAGE,1,6.506731213440304e-6,0.989699844488615,14181,-0.0021290930807276176
SAFETY BELTS,1,6.506731213440304e-6,0.9897063512198284,14182,-0.0021290930807276176
SAFETY NETS,1,6.506731213440304e-6,0.9897128579510418,14183,-0.0021290930807276176
SAFETY REGULATION,1,6.506731213440304e-6,0.9897193646822552,14184,-0.0021290930807276176
SAFETY-1ST,1,6.506731213440304e-6,0.9897258714134686,14185,-0.0021290930807276176
SAFETY-NET,1,6.506731213440304e-6,0.989732378144682,14186,-0.0021290930807276176
SAGALASSOS,1,6.506731213440304e-6,0.9897388848758953,14187,-0.0021290930807276176
SALARY DISCRIMINATION,1,6.506731213440304e-6,0.9897453916071087,14188,-0.0021290930807276176
SALES FACTOR,1,6.506731213440304e-6,0.9897518983383221,14189,-0.0021290930807276176
SALES PROMOTION BUMP,1,6.506731213440304e-6,0.9897584050695355,14190,-0.0021290930807276176
SALIVARY CORTISOL,1,6.506731213440304e-6,0.9897649118007489,14191,-0.0021290930807276176
SALMONELLA-TYPHI,1,6.506731213440304e-6,0.9897714185319623,14192,-0.0021290930807276176
SAME-SEX,1,6.506731213440304e-6,0.9897779252631757,14193,-0.0021290930807276176
SAMPLE SELECTION MODEL,1,6.506731213440304e-6,0.989784431994389,14194,-0.0021290930807276176
SAMPLE SEPARATION INFORMATION,1,6.506731213440304e-6,0.9897909387256024,14195,-0.0021290930807276176
SAMPLE TESTS,1,6.506731213440304e-6,0.9897974454568158,14196,-0.0021290930807276176
SAMPLE-SELECTION BIAS,1,6.506731213440304e-6,0.9898039521880292,14197,-0.0021290930807276176
SAMPLE-SIZE,1,6.506731213440304e-6,0.9898104589192426,14198,-0.0021290930807276176
SAMPLER,1,6.506731213440304e-6,0.989816965650456,14199,-0.0021290930807276176
SAN-FRANCISCO,1,6.506731213440304e-6,0.9898234723816693,14200,-0.0021290930807276176
SANCTION THREATS,1,6.506731213440304e-6,0.9898299791128827,14201,-0.0021290930807276176
SANCTIONING SYSTEM,1,6.506731213440304e-6,0.9898364858440961,14202,-0.0021290930807276176
SANCTIONING SYSTEMS,1,6.506731213440304e-6,0.9898429925753095,14203,-0.0021290930807276176
SAND,1,6.506731213440304e-6,0.9898494993065229,14204,-0.0021290930807276176
SANSKRITIZATION,1,6.506731213440304e-6,0.9898560060377363,14205,-0.0021290930807276176
SANTIAGO,1,6.506731213440304e-6,0.9898625127689497,14206,-0.0021290930807276176
SARBANES-OXLEY-ACT,1,6.506731213440304e-6,0.989869019500163,14207,-0.0021290930807276176
SARDINIA,1,6.506731213440304e-6,0.9898755262313764,14208,-0.0021290930807276176
SAT,1,6.506731213440304e-6,0.9898820329625898,14209,-0.0021290930807276176
SATELLITE DATA,1,6.506731213440304e-6,0.9898885396938032,14210,-0.0021290930807276176
SATELLITE IMAGERY,1,6.506731213440304e-6,0.9898950464250166,14211,-0.0021290930807276176
SAVAGE AXIOMS,1,6.506731213440304e-6,0.98990155315623,14212,-0.0021290930807276176
SAVE TAXES,1,6.506731213440304e-6,0.9899080598874433,14213,-0.0021290930807276176
SAVING BABIES,1,6.506731213440304e-6,0.9899145666186567,14214,-0.0021290930807276176
SAVING BEHAVIOR,1,6.506731213440304e-6,0.9899210733498701,14215,-0.0021290930807276176
SAVING DECISIONS,1,6.506731213440304e-6,0.9899275800810835,14216,-0.0021290930807276176
SAVING INCENTIVES,1,6.506731213440304e-6,0.9899340868122969,14217,-0.0021290930807276176
SAVING PROPENSITY,1,6.506731213440304e-6,0.9899405935435103,14218,-0.0021290930807276176
SAVING PUZZLE,1,6.506731213440304e-6,0.9899471002747237,14219,-0.0021290930807276176
SAVING TARGETS,1,6.506731213440304e-6,0.989953607005937,14220,-0.0021290930807276176
SAVING-RETENTION COEFFICIENT,1,6.506731213440304e-6,0.9899601137371504,14221,-0.0021290930807276176
SAVINGS BANKS,1,6.506731213440304e-6,0.9899666204683638,14222,-0.0021290930807276176
SAVOR,1,6.506731213440304e-6,0.9899731271995772,14223,-0.0021290930807276176
SAXONY,1,6.506731213440304e-6,0.9899796339307906,14224,-0.0021290930807276176
SCAB,1,6.506731213440304e-6,0.989986140662004,14225,-0.0021290930807276176
SCALE EFFICIENCIES,1,6.506731213440304e-6,0.9899926473932174,14226,-0.0021290930807276176
SCALE FIELD EXPERIMENT,1,6.506731213440304e-6,0.9899991541244307,14227,-0.0021290930807276176
SCALE HETEROGENEITY,1,6.506731213440304e-6,0.9900056608556441,14228,-0.0021290930807276176
SCALE-FREE DYNAMICS,1,6.506731213440304e-6,0.9900121675868575,14229,-0.0021290930807276176
SCALES,1,6.506731213440304e-6,0.9900186743180709,14230,-0.0021290930807276176
SCALING BEHAVIOR,1,6.506731213440304e-6,0.9900251810492843,14231,-0.0021290930807276176
SCALING LAWS,1,6.506731213440304e-6,0.9900316877804977,14232,-0.0021290930807276176
SCANDALS,1,6.506731213440304e-6,0.990038194511711,14233,-0.0021290930807276176
SCARLET FEVER EPIDEMICS,1,6.506731213440304e-6,0.9900447012429244,14234,-0.0021290930807276176
SCHEDULES,1,6.506731213440304e-6,0.9900512079741378,14235,-0.0021290930807276176
SCHELLING MODEL,1,6.506731213440304e-6,0.9900577147053512,14236,-0.0021290930807276176
SCHISM,1,6.506731213440304e-6,0.9900642214365646,14237,-0.0021290930807276176
SCHOLARSHIPS,1,6.506731213440304e-6,0.990070728167778,14238,-0.0021290930807276176
SCHOLASTIC ACHIEVEMENT,1,6.506731213440304e-6,0.9900772348989914,14239,-0.0021290930807276176
SCHOOL ABSENTEEISM,1,6.506731213440304e-6,0.9900837416302047,14240,-0.0021290930807276176
SCHOOL DISTRICTS,1,6.506731213440304e-6,0.9900902483614181,14241,-0.0021290930807276176
SCHOOL ENTRY,1,6.506731213440304e-6,0.9900967550926315,14242,-0.0021290930807276176
SCHOOL MILK CONSPIRACIES,1,6.506731213440304e-6,0.9901032618238449,14243,-0.0021290930807276176
SCHOOL OUTCOMES,1,6.506731213440304e-6,0.9901097685550583,14244,-0.0021290930807276176
SCHOOL PEERS,1,6.506731213440304e-6,0.9901162752862717,14245,-0.0021290930807276176
SCHOOL PERFORMANCE,1,6.506731213440304e-6,0.990122782017485,14246,-0.0021290930807276176
SCHOOL QUALITY MATTER,1,6.506731213440304e-6,0.9901292887486984,14247,-0.0021290930807276176
SCHOOL SEGREGATION,1,6.506731213440304e-6,0.9901357954799118,14248,-0.0021290930807276176
SCHOOL SHOOTINGS,1,6.506731213440304e-6,0.9901423022111252,14249,-0.0021290930807276176
SCHOOL STUDENTS,1,6.506731213440304e-6,0.9901488089423386,14250,-0.0021290930807276176
SCHOOL TRACKING,1,6.506731213440304e-6,0.990155315673552,14251,-0.0021290930807276176
SCHOOL-DESEGREGATION,1,6.506731213440304e-6,0.9901618224047654,14252,-0.0021290930807276176
SCHOOL-ENTRY,1,6.506731213440304e-6,0.9901683291359787,14253,-0.0021290930807276176
SCHOOL-FINANCE,1,6.506731213440304e-6,0.9901748358671921,14254,-0.0021290930807276176
SCHOOLING CHOICES,1,6.506731213440304e-6,0.9901813425984055,14255,-0.0021290930807276176
SCHOOLING VINTAGE,1,6.506731213440304e-6,0.9901878493296189,14256,-0.0021290930807276176
SCIENCE-FOUNDATION GRANTS,1,6.506731213440304e-6,0.9901943560608323,14257,-0.0021290930807276176
SCIENTIFIC LITERATURE,1,6.506731213440304e-6,0.9902008627920457,14258,-0.0021290930807276176
